Date,TSLA,MARA,PLTR,NIO,LU,AFRM,PLUG,F,NVDA,RIVN,LCID,AMZN,SOFI,AAL,RIOT,BBD,AAPL,GOLD,BAC,AMD,PDD,WBD,LYFT,PCG,PFE
2019-01-10,22.99799919128418,1.600000023841858,,6.659999847412109,,,1.4500000476837158,8.670000076293945,36.307498931884766,,,82.81099700927734,,32.040000915527344,1.6299999952316284,9.366666793823242,38.45000076293945,12.359999656677246,25.729999542236328,19.739999771118164,26.3799991607666,26.809999465942383,,17.760000228881836,40.14231491088867
2019-01-11,23.150667190551758,1.559999942779541,,6.590000152587891,,,1.4800000190734863,8.819999694824219,37.20750045776367,,,82.02799987792969,,31.799999237060547,1.6200000047683716,9.300000190734863,38.0724983215332,12.4399995803833,26.030000686645508,20.270000457763672,26.15999984741211,27.1200008392334,,17.59000015258789,40.68311309814453
2019-01-14,22.293333053588867,1.5199999809265137,,6.800000190734863,,,1.4500000476837158,8.989999771118164,37.61000061035156,,,80.8604965209961,,31.709999084472656,1.6200000047683716,9.399999618530273,37.5,12.300000190734863,26.3700008392334,20.229999542236328,24.3700008392334,27.0,,8.380000114440918,40.199241638183594
2019-01-15,22.961999893188477,1.5199999809265137,,6.820000171661377,,,1.3899999856948853,8.84000015258789,37.467498779296875,,,83.72799682617188,,32.099998474121094,1.6200000047683716,9.358332633972168,38.26750183105469,11.859999656677246,26.549999237060547,20.3799991607666,24.40999984741211,27.100000381469727,,6.909999847412109,40.54079818725586
2019-01-16,23.06999969482422,1.4800000190734863,,6.710000038146973,,,1.3899999856948853,8.289999961853027,37.209999084472656,,,84.18900299072266,,32.84000015258789,1.600000023841858,9.333333015441895,38.73500061035156,11.850000381469727,28.450000762939453,19.729999542236328,25.139999389648438,27.110000610351562,,7.03000020980835,39.95256042480469
2019-01-17,23.15399932861328,1.4800000190734863,,6.809999942779541,,,1.399999976158142,8.359999656677246,37.93000030517578,,,84.66100311279297,,33.58000183105469,1.5499999523162842,9.383333206176758,38.96500015258789,11.899999618530273,28.989999771118164,20.25,24.540000915527344,27.299999237060547,,6.360000133514404,40.29411697387695
2019-01-18,20.150667190551758,1.5199999809265137,,6.710000038146973,,,1.3799999952316284,8.579999923706055,39.23249816894531,,,84.80999755859375,,33.970001220703125,1.6299999952316284,9.458333015441895,39.20500183105469,11.789999961853027,29.299999237060547,20.770000457763672,24.989999771118164,27.709999084472656,,7.230000019073486,40.351043701171875
2019-01-22,19.92799949645996,1.4800000190734863,,6.570000171661377,,,1.3300000429153442,8.5,37.192501068115234,,,81.6084976196289,,32.7400016784668,1.5700000524520874,9.116666793823242,38.32500076293945,11.779999732971191,29.09000015258789,19.760000228881836,25.170000076293945,26.600000381469727,,7.699999809265137,40.10436248779297
2019-01-23,19.172666549682617,1.6399999856948853,,6.550000190734863,,,1.3600000143051147,8.34000015258789,37.3224983215332,,,82.0009994506836,,31.649999618530273,1.8200000524520874,9.425000190734863,38.47999954223633,11.770000457763672,28.920000076293945,19.799999237060547,26.670000076293945,26.559999465942383,,7.989999771118164,40.0
2019-01-24,19.43400001525879,1.600000023841858,,6.579999923706055,,,1.3700000047683716,8.600000381469727,39.459999084472656,,,82.74649810791016,,33.65999984741211,1.8899999856948853,9.483332633972168,38.17499923706055,11.850000381469727,29.079999923706055,20.850000381469727,28.739999771118164,27.31999969482422,,13.949999809265137,38.851993560791016
2019-01-25,19.80266761779785,1.5199999809265137,,6.650000095367432,,,1.3600000143051147,8.859999656677246,40.037498474121094,,,83.52850341796875,,34.97999954223633,1.7599999904632568,9.591667175292969,39.439998626708984,12.25,29.579999923706055,21.93000030517578,29.5,27.68000030517578,,11.770000457763672,38.55787658691406
2019-01-28,19.7586669921875,1.4800000190734863,,6.670000076293945,,,1.3700000047683716,8.65999984741211,34.502498626708984,,,81.89450073242188,,36.56999969482422,1.7000000476837158,9.516667366027832,39.07500076293945,12.34000015258789,29.6299991607666,20.18000030517578,29.0,27.790000915527344,,12.010000228881836,37.50474548339844
2019-01-29,19.83066749572754,1.440000057220459,,6.940000057220459,,,1.399999976158142,8.760000228881836,32.900001525878906,,,79.69400024414062,,36.290000915527344,1.7899999618530273,9.616666793823242,38.66999816894531,12.930000305175781,29.389999389648438,19.25,30.190000534057617,27.399999618530273,,13.989999771118164,38.68121337890625
